frames,car_ID,speed,direction,rate_of_speed,rate_of_direction,class
48,2,35.78673583,-115.9270117,0.100628931,0.129173031,Accdient
49,0,192.1910016,25.35437997,1.817391304,12.67924528,Accdient
49,2,41.52865287,-96.26733179,0.280755881,-0.053511933,Accdient
50,0,192.1910016,25.35437997,1.727183673,10.36363636,Accdient
50,2,41.52865287,-96.26733179,0.273473759,-0.050111714,Accdient
51,0,192.1910016,25.35437997,1.653194651,8.892086331,Accdient
51,2,41.52865287,-96.26733179,0.267198405,-0.047103411,Accdient
52,0,192.1910016,35.51133347,1.591411043,10.66666667,Accdient
52,2,41.52865287,-89.71410515,0.261734535,-0.11352575,No
53,0,192.1910016,35.51133347,1.539042821,9.24256651,No
53,2,41.52865287,-89.71410515,0.256934307,-0.110808356,No
54,0,142.7869946,35.51133347,0.830781628,8.24,No
54,2,36.37888343,-89.71410515,0.09893704,-0.108378871,No
55,0,142.7869946,42.74588149,0.791180835,8.76744186,No
55,2,36.37888343,-87.1946676,0.094812165,-0.125753661,No
56,0,142.7869946,42.74588149,0.757391219,7.829545455,No
56,2,36.37888343,-87.1946676,0.091171518,-0.123366013,No
57,0,142.7869946,42.74588149,0.728221083,7.129032258,No
57,2,36.37888343,-87.1946676,0.08793456,-0.121212121,No
58,0,142.7869946,39.76022446,0.702783726,5.875802998,No
58,2,36.37888343,-34.76579886,0.085037675,-0.654886168,No
59,2,34.17415975,-34.76579886,0.022140971,-0.653360521,No
60,2,34.17415975,-34.76579886,0.019803884,-0.651968504,No
61,2,34.17415975,-69.21359417,0.017703961,-0.290393091,No
62,2,34.17415975,-69.21359417,0.015806844,-0.287366182,No
63,2,34.17415975,-69.21359417,0.014084507,-0.284585761,No
64,2,42.05146833,-80.69619261,0.249095201,-0.167139883,No
64,3,326.5827358,-32.21083821,0,0,No
65,2,42.05146833,-80.69619261,0.245842697,-0.164016356,No
65,3,326.5827358,11.21191001,0,-1.47008547,No
66,2,42.05146833,-80.69619261,0.242887777,-0.161132471,No
66,3,326.5827358,11.21191001,0,-1.557971014,No
67,2,42.05146833,-39.52372542,0.240191388,-0.589105582,No
67,3,326.5827358,11.21191001,0,-1.622641509,No
68,2,42.05146833,-39.52372542,0.237721022,-0.587301587,No
68,3,326.5827358,25.37848068,0,-2.935483871,No
69,2,34.55608958,-39.52372542,0.000125172,-0.585625,No
69,3,511.2672191,25.37848068,0.449939197,-3.483443709,No
70,2,34.55608958,-25.46454102,-0.001558192,-0.732912697,No
70,3,511.2672191,25.37848068,0.391949153,-4.06122449,No
71,2,34.55608958,-25.46454102,-0.003104519,-0.731548516,No
71,3,511.2672191,31.69288093,0.357401594,-7.089285714,No
72,2,34.55608958,-25.46454102,-0.004529886,-0.7302729,No
72,3,511.2672191,31.69288093,0.334471675,-11.46753247,No
73,2,34.55608958,-14.63316328,-0.005847953,-0.848013109,No
73,3,511.2672191,31.69288093,0.318142734,-23.14285714,No
74,2,34.93500374,-14.63316328,-0.007045849,-0.847131229,No
74,3,640.7258686,40.10155302,0.579813494,41.42424242,No
75,2,34.93500374,-14.63316328,-0.008152441,-0.846302003,No
75,3,640.7258686,40.10155302,0.532671912,13.81481481,No
76,2,34.93500374,50.37226801,-0.009177784,-1.553325151,No
76,3,640.7258686,40.10155302,0.499121608,8.836065574,No
77,2,34.93500374,50.37226801,-0.01013051,-1.557489174,No
77,3,640.7258686,16.46798917,0.47402542,1.97810219,No
78,2,34.93500374,50.37226801,-0.01101807,-1.561432539,No
78,3,640.7258686,16.46798917,0.454545455,1.498630137,No
79,2,37.43134187,16.790756,0.075106202,-1.181217845,No
79,3,861.5323512,16.46798917,0.884026258,1.210526316,No
80,2,37.43134187,16.790756,0.07404674,-1.182699687,No
80,3,861.5323512,32.84350501,0.830275229,2.868739206,No
81,2,37.43134187,16.790756,0.073058637,-1.184109589,No
81,3,861.5323512,32.84350501,0.788958148,2.50997151,No
82,2,37.43134187,5.596918667,0.072134918,-1.058048293,No
82,3,861.5323512,32.84350501,0.756207875,2.258181818,No
83,2,37.43134187,5.596918667,0.071269488,-1.058538625,No
83,3,861.5323512,33.42875279,0.729610285,2.094801223,No
84,2,30.88626837,5.596918667,-0.131777379,-1.059006846,No
84,3,742.0070689,33.42875279,0.459063282,1.90237467,No
85,2,30.88626837,59.15560544,-0.132127955,-1.703235701,No
85,3,742.0070689,33.42875279,0.433816425,1.75638051,No
86,2,30.88626837,59.15560544,-0.132457027,-1.70990335,No
86,3,742.0070689,15.13129388,0.413126282,0.198770492,No
87,2,30.88626837,59.15560544,-0.132766514,-1.716301166,No
88,2,30.88626837,19.71853515,-0.133058114,-1.233019149,No
89,2,28.10040301,19.71853515,-0.190781366,-1.235275116,No
90,2,28.10040301,19.71853515,-0.190712704,-1.23744623,No
91,2,28.10040301,51.57284505,-0.1906479,-1.644210526,No
92,2,28.10040301,51.57284505,-0.190586638,-1.650826717,No
93,2,28.10040301,51.57284505,-0.190528634,-1.657216495,No
94,2,29.5450806,17.19094835,-0.161311054,-1.221422738,No
95,2,29.5450806,17.19094835,-0.1610196,-1.223696604,No
96,2,29.5450806,17.19094835,-0.160743298,-1.225897457,No
97,2,29.5450806,-5.499706392,-0.160480998,-0.932870153,No
98,2,29.5450806,-5.499706392,-0.16023166,-0.932202271,No
99,2,24.61845869,-5.499706392,-0.304478735,-0.931554932,No
100,2,24.61845869,-13.06325797,-0.303964758,-0.820274197,No
101,2,24.61845869,-13.06325797,-0.303475457,-0.818558911,No
102,2,24.61845869,-13.06325797,-0.303009097,-0.816894586,No
103,2,24.61845869,46.79056362,-0.302564103,-1.654559704,No
104,2,22.3927124,46.79056362,-0.359963269,-1.661023294,No
104,4,77.10555711,-29.59370825,0,0,No
105,2,22.3927124,46.79056362,-0.359275575,-1.667309822,No
105,4,77.10555711,5.135430582,0,-1.225225225,No
106,2,22.3927124,123.5877301,-0.358618489,-2.804737139,No
106,4,77.10555711,5.135430582,0,-1.259259259,No
